Model,Scenario,Region,Variable,Unit,Mip_Era,Activity_Id,1700,1701,1702,1703,1704,1705,1706,1707,1708,1709,1710,1711,1712,1713,1714,1715,1716,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2470,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2487,2488,2489,2490,2491,2492,2493,2494,2495,2496,2497,2498,2499,2500
AIM,ssp370-lowNTCF-aerchemmip,World,Atmospheric Concentrations|CH4,ppb,CMIP6,input4MIPs,706.0540211995442,706.2470041910808,706.3750305175781,706.4910024007163,706.6020456949868,706.8570149739585,707.0230102539062,707.0680033365884,706.967000325521,706.8830312093098,706.7899627685547,706.5970560709634,706.6309865315757,706.6200459798179,706.6699879964192,706.6290435791016,706.7290140787759,706.8610585530598,707.1740417480469,707.5340118408203,707.6309661865234,707.5441284179688,708.4482269287109,710.3340148925781,711.8640645345054,713.0370025634766,714.0311584472656,715.5130208333335,716.6720326741538,717.8052062988281,719.6420542399087,721.3950958251953,722.8849131266277,723.5130462646484,723.7628885904946,723.0359141031902,722.0431060791016,721.6849466959634,721.3781127929688,721.6500244140625,722.1611124674478,723.1330718994141,724.3751220703125,725.9170481363933,727.3000590006509,728.6180877685547,729.704874674479,729.8320821126304,730.2330983479817,730.9769846598308,731.4059956868491,731.8381652832031,732.8999735514321,733.6340382893882,734.2020212809243,734.7360788981118,735.4210001627603,735.8930308024087,736.2069956461587,736.0988871256509,735.484171549479,735.7630208333335,736.3031056722007,737.1810404459634,738.1030629475913,738.9860382080078,739.8310852050781,740.7289835611978,741.2220560709634,741.7470499674478,742.3010152180991,742.8711649576821,744.0189666748047,744.6629842122397,744.8780721028647,745.3670603434243,746.0480702718098,746.7369181315103,746.7510579427085,746.907023111979,747.2310638427734,747.7660471598308,748.2900187174478,748.6270294189453,748.9340260823567,749.2520395914712,749.5639801025391,749.6690826416016,750.1610209147134,750.6470489501953,751.1640370686848,751.7080535888672,752.2780151367188,752.6820678710938,753.2520446777344,753.841064453125,754.5180511474609,755.2560729980469,756.1130472819009,756.9420471191406,757.7620493570962,758.5840606689453,759.5070699055991,760.5080464680991,761.5410817464192,762.6710561116538,763.7990773518882,765.0220794677734,766.3190816243491,767.6550801595054,769.1471150716147,770.7180430094402,772.2101186116538,773.7009938557942,774.8281351725259,776.1400197347007,777.3801574707031,778.9910329182942,780.3030497233071,781.4260508219402,782.4270782470703,783.5681304931641,784.9560546875,786.2210744222007,787.4750722249348,788.7140604654946,789.8310445149741,790.8700917561848,791.9830423990884,793.0000712076821,793.9600270589192,794.8100738525391,795.5789845784507,796.1241149902344,797.0440368652344,797.8309682210288,798.1060129801433,798.1159820556641,797.9370168050132,797.9220987955728,798.3870493570962,799.0600840250652,800.0011189778647,801.4921824137368,803.6190745035808,805.6650695800781,807.2559560139973,807.9369812011719,808.092041015625,808.2150014241538,808.2490285237632,808.4141082763672,809.1631317138672,810.4040578206382,811.7321421305337,813.3320363362632,814.7961222330728,816.4521179199219,818.3551279703777,820.3960774739585,822.3121185302734,824.3991902669272,827.0292002360027,830.1662139892578,833.6041412353516,836.8942057291665,840.3622080485027,843.9951222737632,847.2491251627603,850.130086263021,852.4350077311196,853.9930725097656,855.2329915364585,856.1681976318359,857.8200785319009,859.4690653483071,860.8591054280598,862.3791147867837,864.1391499837241,866.283162434896,868.6961059570312,870.9841257731118,873.2501373291016,875.6031494140625,878.1482035319009,881.0251312255859,883.8392181396484,886.9331359863281,889.9262135823567,893.1561584472656,896.3831837972007,899.6662648518882,903.5341949462892,907.2741190592446,910.4781341552734,913.2259826660156,914.7710927327473,916.2742818196616,919.0172271728516,922.2811838785808,925.5521138509116,928.800333658854,932.7311604817708,936.7834269205728,942.1142679850259,947.4432729085288,953.0924224853516,959.1561177571616,964.0852966308594,969.3983662923176,974.787089029948,979.4653218587241,983.6058603922527,986.2423197428384,988.610880533854,991.4610799153647,998.4538218180337,1003.570551554362,1010.1304473876953,1017.6303660074867,1025.070327758789,1032.2003377278643,1039.1002502441406,1045.1300659179688,1049.4500325520833,1052.1599527994792,1053.600107828776,1055.7705688476562,1060.640360514323,1066.6603291829426,1072.640116373698,1077.490224202474,1081.960225423177,1086.5403340657554,1091.7702941894534,1097.08012898763,1101.830301920573,1106.3199869791667,1110.6307983398438,1116.909678141276,1120.1201782226562,1123.2405090332034,1128.1901550292966,1132.66015625,1136.2700602213542,1139.32036336263,1143.6604919433596,1149.6402994791667,1155.6301676432292,1160.3499450683596,1163.8205668131513,1168.8101196289062,1174.3108825683596,1183.3606567382812,1194.4306030273438,1206.65092976888,1221.1007995605466,1235.8001810709634,1247.4204813639326,1257.3200785319013,1264.119873046875,1269.4615275065105,1282.5712890625,1300.79057820638,1317.3704528808596,1331.060282389323,1342.2405090332034,1354.2715555826826,1371.6504618326826,1389.3417561848955,1411.1005147298174,1431.1209615071616,1449.2900187174482,1462.860677083333,1476.1409098307295,1491.740966796875,1509.1109517415366,1527.6809488932295,1546.8908996582031,1566.1608581542969,1584.9407348632812,1602.6506245930987,1618.7305399576826,1632.6201477050781,1643.5008544921875,1655.9104715983076,1668.7911478678384,1683.7497863769531,1693.940928141276,1705.6304423014326,1717.4006754557295,1729.330556233724,1740.1392618815107,1743.1006876627607,1748.6203715006513,1755.2296244303384,1757.190592447917,1761.5010782877607,1770.2906799316406,1778.1995137532554,1778.0101216634116,1776.5307312011719,1778.960947672526,1783.5898132324219,1784.2302856445312,1783.3604329427085,1783.421223958333,1788.9513142903643,1798.4196472167969,1802.1011861165366,1807.8506673177085,1813.0701904296875,1815.26123046875,1822.580841064453,1831.4709981282554,1841.9326985677085,1851.594167073568,1874.5094502766929,1889.7912801106768,1905.4509480794268,1921.4410196940107,1937.7410278320312,1954.3710835774734,1971.4010823567705,1988.7910970052085,2006.5111389160159,2024.5311584472656,2042.8211568196612,2061.371134440104,2080.1512247721357,2099.1412150065107,2118.3211669921875,2137.5512084960933,2156.701171875,2175.7611694335933,2194.751180013021,2213.661153157552,2232.501180013021,2251.271199544271,2269.9711710611973,2288.5912068684893,2307.151163736979,2325.651184082031,2344.1011555989585,2362.51123046875,2380.871154785156,2399.191162109375,2417.461161295573,2435.691162109375,2453.871154785156,2472.001159667969,2490.0811767578125,2508.18115234375,2526.341186523437,2544.551188151041,2562.8211466471357,2581.131184895833,2599.481180826823,2617.8611857096357,2636.2612101236973,2654.691182454427,2673.131225585937,2691.6112060546875,2710.1212158203125,2728.6812337239585,2747.26123046875,2765.871256510416,2784.501241048177,2803.141255696615,2821.8012084960938,2840.4512736002607,2859.111246744791,2877.7912190755214,2896.521260579427,2915.291259765625,2934.081278483073,2952.9112345377607,2971.7512817382812,2990.611307779948,3009.4812622070312,3028.3512573242188,3047.2212931315107,3065.9612426757812,3084.4612426757812,3102.731221516927,3120.781168619791,3138.6211547851562,3156.251220703125,3173.7012125651036,3190.97119140625,3208.0711669921875,3225.0111694335938,3241.801188151041,3258.4811401367188,3275.041158040365,3291.4811401367188,3307.8311564127607,3324.0611572265625,3340.201151529948,3356.241129557291,3372.18115234375,3388.031005859375,3402.6807861328125,3415.0906778971357,3425.450602213541,3433.8904825846357,3440.580403645833,3445.6503295898438,3449.2202555338536,3451.410176595052,3452.340108235677,3452.10009765625,3450.7899983723964,3448.4999593098964,3445.3199259440107,3441.299886067709,3436.529866536459,3431.079854329427,3424.9897867838536,3418.3297932942714,3411.1397705078125,3403.479715983073,3395.3896891276036,3386.899678548177,3378.0596923828125,3368.9096883138027,3359.4595947265625,3349.7496134440107,3339.809590657552,3329.669596354166,3319.32958984375,3308.839599609375,3298.199584960937,3287.4295654296875,3276.549560546875,3265.569559733073,3254.5095621744786,3243.3795776367188,3232.1795450846357,3220.9395548502607,3209.659586588541,3198.3495483398438,3187.0095621744786,3175.659545898437,3164.28955078125,3152.9195556640625,3141.549540201823,3130.1895751953125,3118.839497884115,3107.4995524088536,3096.1695556640625,3084.8695882161464,3073.5895385742188,3062.3295288085938,3051.099527994791,3039.8995157877607,3028.729573567709,3017.589579264323,3006.4795328776036,2995.409545898437,2984.369547526041,2973.3695271809893,2962.4095662434893,2951.4795328776036,2940.5895385742188,2929.7295532226562,2918.9195556640625,2908.1395874023438,2897.399556477865,2886.6996053059893,2876.029541015625,2865.399556477865,2854.8095296223964,2844.2495524088536,2833.7295328776036,2823.2496134440107,2812.799560546875,2802.389567057291,2792.0095621744786,2781.669576009115,2771.359598795573,2761.0895589192714,2750.839579264323,2740.629577636719,2730.449564615885,2720.3095703125,2710.1895548502607,2700.109558105469,2690.049519856771,2680.029602050781,2670.029581705729,2660.069559733073,2650.129597981771,2640.219543457031,2630.32958984375,2620.4795735677085,2610.6395670572915,2600.839558919271,2591.059549967448,2581.299560546875,2571.569539388021,2561.859578450521,2552.1695963541665,2542.509562174479,2532.8695678710933,2523.2495320638027,2513.649556477865,2504.0795694986973,2494.519571940104,2484.989562988281,2475.4696044921875,2465.9795735677085,2456.4995727539067,2447.0395711263027,2437.599548339844,2428.17958577474,2418.779561360677,2409.3895670572915,2400.019551595052,2390.6595662434893,2381.319580078125,2371.9995320638027,2362.6895751953125,2353.3895670572915,2344.109558105469,2334.849589029948,2325.589579264323,2316.359578450521,2307.1295572916665,2297.9195353190107,2288.7195638020835,2279.53955078125,2270.359558105469,2261.199544270833,2252.049580891927,2242.909545898437,2233.7895711263027,2224.6696166992188,2215.5695597330728,2206.4695638020835,2197.3895263671875,2188.3195597330728,2179.2495727539067,2170.199523925781,2161.159545898437,2152.1195678710933,2143.0895792643228,2134.079549153646,2125.0695597330728,2116.0695597330728,2107.069539388021,2098.089640299479,2089.4796752929688,2081.5897013346357,2074.3397013346357,2067.69970703125,2061.5997924804688,2055.989786783854,2050.849812825521,2046.1198527018232,2041.7798665364585,2037.7798767089844,2034.1098836263018,2030.7198994954424,2027.6099039713545,2024.72992960612,2022.0799255371094,2019.62993367513,2017.3699442545571,2015.2799580891929,2013.3399861653643,2011.539957682292,2009.8799743652344,2008.329996744792,2006.8799947102866,2005.5399881998694,2004.2900187174482,2003.1199849446612,2002.0199991861982,2000.990020751953,2000.0300089518232,1999.1200256347656,1998.260009765625,1997.4500325520835,1996.6900126139326,1995.960021972656,1995.270009358724,1994.6200154622393,1993.9900004069007,1993.3900146484373,1992.8200276692705,1992.270029703776,1991.7400309244795,1991.23003133138,1990.7400512695312,1990.2600301106768,1989.8000284830732,1989.3500569661455,1988.9200337727866,1988.4900410970047,1988.080037434896,1987.6700236002607,1987.280059814453,1986.8900451660159,1986.5100402832031,1986.140024820964,1985.7700500488281,1985.4100240071612,1985.0500386555987,1984.7000325520835,1984.35004679362,1984.0100301106768,1983.6700439453125,1983.3300476074216,1983.000040690104,1982.6700439453125,1982.3400370279946,1982.0200398763018,1981.7000528971357,1981.3800252278643,1981.060068766276,1980.750040690104,1980.4300333658853,1980.1200459798174,1979.810048421224,1979.500040690104,1979.2000528971357,1978.8900349934893,1978.5900472005205,1978.290049235026,1977.9900410970047,1977.6900634765625,1977.3900451660159,1977.0900268554688,1976.790049235026,1976.500040690104,1976.2000528971357,1975.9100443522134,1975.620035807292,1975.3300476074216,1975.0400594075518,1974.75005086263,1974.4600423177085,1974.1700439453125,1973.8900451660159,1973.6000671386719,1973.3200378417969,1973.0300394694007,1972.750061035156,1972.4700317382806,1972.1800435384116,1971.9000549316406,1971.6200459798174,1971.350026448568,1971.0700378417969,1970.7900288899734,1970.5100402832031,1970.2400410970047,1969.9600524902344,1969.6900329589844,1969.4200337727866,1969.1400451660159,1968.870035807292,1968.60004679362,1968.3300476074216,1968.060048421224,1967.790049235026,1967.5200398763018,1967.2600301106768,1966.9900512695312,1966.7300415039065,1966.4600423177085,1966.2000528971357,1965.9300435384116,1965.6700439453125,1965.4100545247393,1965.1500142415366,1964.8900451660159,1964.6300557454424,1964.3700459798174,1964.1100463867188,1963.8600463867188,1963.6000569661455,1963.3500162760415,1963.0900472005205,1962.8400472005205,1962.5800476074216,1962.330037434896,1962.0800476074216,1961.8300577799482,1961.580037434896,1961.330037434896,1961.080037434896,1960.8300476074216,1960.5900573730469,1960.3400370279946,1960.0900573730469,1959.850026448568,1959.6100463867188,1959.3600362141929,1959.120035807292,1958.8800354003906,1958.6400553385415,1958.4000447591143,1958.1600443522134,1957.9200541178384,1957.6800231933594,1957.4400634765625,1957.2100321451826,1956.9700622558594,1956.7400512695312,1956.500040690104,1956.2700602213545,1956.0300496419268,1955.8000590006513,1955.5700480143232,1955.3400573730469,1955.1100463867188,1954.8800354003906,1954.6500447591143,1954.4200337727866,1954.2000630696612,1953.970052083333,1953.7400614420571,1953.5200602213545,1953.290049235026,1953.0700378417969,1952.8500366210935,1952.630045572917,1952.4000549316406,1952.180063883464,1951.9600423177085,1951.7400410970047,1951.5200500488281,1951.310048421224,1951.0900370279946,1950.870056152344,1950.6600646972656,1950.4400329589844,1950.2300516764326,1950.0100606282554,1949.8000386555987,1949.5900472005205,1949.3700663248694,1949.1600646972656,1948.9500325520835,1948.7400309244795,1948.530059814453,1948.3200480143232,1948.1100362141929,1947.9100240071612,1947.7000528971357,1947.4900817871094,1947.2900390625,1947.0800476074216,1946.880045572917,1946.6800537109373,1946.470052083333,1946.2700398763018,1946.0700581868487,1945.8700663248694,1945.6700439453125,1945.4700419108076,1945.2700500488281,1945.0700378417969,1944.870056152344,1944.6700439453125,1944.4800516764326,1944.280059814453,1944.0900573730469,1943.890065511068,1943.7000528971357,1943.50005086263,1943.31005859375,1943.120035807292,1942.930063883464,1942.7400614420571,1942.5400594075518,1942.35004679362,1942.1700337727866,1941.9800618489585,1941.7900594075518,1941.6000569661455,1941.4100545247393,1941.2300516764326,1941.0400594075518,1940.8600362141929,1940.6700541178384,1940.4900512695312,1940.3000691731768,1940.120056152344,1939.9400634765625,1939.7600504557288,1939.5800577799482,1939.390065511068,1939.2100524902344,1939.0300496419268,1938.8600362141929,1938.680063883464,1938.500061035156,1938.4100545247393
